Country/Region,Province/State,,New Confirmed Rolling,New Deaths Rolling
Argentina,Argentina,969,0.0,0.0
Argentina,Argentina,970,0.0,0.0
Argentina,Argentina,971,0.0,0.0
Argentina,Argentina,972,0.0,0.0
Argentina,Argentina,973,0.0,0.0
Argentina,Argentina,974,0.0,0.0
Argentina,Argentina,975,0.0,0.0
Argentina,Argentina,976,0.0,0.0
Argentina,Argentina,977,0.0,0.0
Argentina,Argentina,978,0.0,0.0
Argentina,Argentina,979,0.0,0.0
Argentina,Argentina,980,0.0,0.0
Argentina,Argentina,981,0.0,0.0
Argentina,Argentina,982,0.0,0.0
Argentina,Argentina,983,0.14285714285714285,0.0
Argentina,Argentina,984,0.14285714285714285,0.0
Argentina,Argentina,985,0.14285714285714285,0.0
Argentina,Argentina,986,0.2857142857142857,0.0
Argentina,Argentina,987,1.1428571428571428,0.0
Argentina,Argentina,988,1.7142857142857142,0.14285714285714285
Argentina,Argentina,989,1.7142857142857142,0.14285714285714285
Argentina,Argentina,990,2.2857142857142856,0.14285714285714285
Argentina,Argentina,991,2.5714285714285716,0.14285714285714285
Argentina,Argentina,992,2.5714285714285716,0.14285714285714285
Argentina,Argentina,993,4.142857142857143,0.2857142857142857
Argentina,Argentina,994,3.7142857142857144,0.2857142857142857
Argentina,Argentina,995,4.714285714285714,0.14285714285714285
Argentina,Argentina,996,6.285714285714286,0.14285714285714285
Argentina,Argentina,997,7.285714285714286,0.14285714285714285
Argentina,Argentina,998,8.571428571428571,0.14285714285714285
Argentina,Argentina,999,11.142857142857142,0.2857142857142857
Argentina,Argentina,1000,13.857142857142858,0.14285714285714285
Argentina,Argentina,1001,17.714285714285715,0.2857142857142857
Argentina,Argentina,1002,31.571428571428573,0.2857142857142857
Argentina,Argentina,1003,35.0,0.2857142857142857
Argentina,Argentina,1004,45.57142857142857,0.5714285714285714
Argentina,Argentina,1005,44.0,0.8571428571428571
Argentina,Argentina,1006,57.857142857142854,0.8571428571428571
Argentina,Argentina,1007,65.85714285714286,1.4285714285714286
Argentina,Argentina,1008,76.0,2.0
Argentina,Argentina,1009,68.42857142857143,2.142857142857143
Argentina,Argentina,1010,74.14285714285714,2.7142857142857144
Argentina,Argentina,1011,95.28571428571429,3.0
Argentina,Argentina,1012,95.28571428571429,2.857142857142857
Argentina,Argentina,1013,90.14285714285714,3.857142857142857
Argentina,Argentina,1014,96.57142857142857,3.7142857142857144
Argentina,Argentina,1015,108.71428571428571,3.5714285714285716
Argentina,Argentina,1016,100.85714285714286,3.5714285714285716
Argentina,Argentina,1017,104.85714285714286,3.5714285714285716
Argentina,Argentina,1018,82.0,4.142857142857143
Argentina,Argentina,1019,94.42857142857143,5.0
Argentina,Argentina,1020,94.57142857142857,5.142857142857143
Argentina,Argentina,1021,101.42857142857143,6.142857142857143
Argentina,Argentina,1022,74.85714285714286,5.714285714285714
Argentina,Argentina,1023,98.71428571428571,6.571428571428571
Argentina,Argentina,1024,93.42857142857143,7.0
Argentina,Argentina,1025,92.71428571428571,6.571428571428571
Argentina,Argentina,1026,104.0,6.857142857142857
Argentina,Argentina,1027,110.85714285714286,6.142857142857143
Argentina,Argentina,1028,99.14285714285714,5.857142857142857
Argentina,Argentina,1029,111.85714285714286,6.571428571428571
Argentina,Argentina,1030,99.57142857142857,6.0
Argentina,Argentina,1031,104.71428571428571,5.571428571428571
Argentina,Argentina,1032,107.71428571428571,6.428571428571429
Argentina,Argentina,1033,100.14285714285714,5.857142857142857
Argentina,Argentina,1034,123.42857142857143,7.142857142857143
Argentina,Argentina,1035,134.0,7.571428571428571
Argentina,Argentina,1036,146.0,8.0
Argentina,Argentina,1037,150.42857142857142,8.571428571428571
Argentina,Argentina,1038,151.71428571428572,8.714285714285714
Argentina,Argentina,1039,156.57142857142858,8.571428571428571
Argentina,Argentina,1040,163.0,8.857142857142858
Argentina,Argentina,1041,141.85714285714286,7.571428571428571
Argentina,Argentina,1042,132.14285714285714,7.0
Argentina,Argentina,1043,128.71428571428572,7.428571428571429
Argentina,Argentina,1044,127.28571428571429,7.714285714285714
Argentina,Argentina,1045,126.28571428571429,9.0
Argentina,Argentina,1046,127.57142857142857,8.142857142857142
Argentina,Argentina,1047,131.85714285714286,8.428571428571429
Argentina,Argentina,1048,134.71428571428572,9.142857142857142
Argentina,Argentina,1049,154.14285714285714,9.714285714285714
Argentina,Argentina,1050,156.42857142857142,9.0
Argentina,Argentina,1051,178.71428571428572,8.428571428571429
Argentina,Argentina,1052,198.71428571428572,7.714285714285714
Argentina,Argentina,1053,220.42857142857142,7.857142857142857
Argentina,Argentina,1054,238.71428571428572,8.0
Argentina,Argentina,1055,251.85714285714286,10.142857142857142
Argentina,Argentina,1056,266.85714285714283,9.0
Argentina,Argentina,1057,289.85714285714283,9.0
Argentina,Argentina,1058,290.57142857142856,9.714285714285714
Argentina,Argentina,1059,299.0,9.714285714285714
Argentina,Argentina,1060,320.85714285714283,10.571428571428571
Argentina,Argentina,1061,343.42857142857144,10.571428571428571
Argentina,Argentina,1062,399.57142857142856,9.0
Argentina,Argentina,1063,452.85714285714283,11.0
Argentina,Argentina,1064,506.85714285714283,11.714285714285714
Argentina,Argentina,1065,572.5714285714286,11.285714285714286
Argentina,Argentina,1066,608.1428571428571,12.142857142857142
Argentina,Argentina,1067,631.2857142857143,13.0
Argentina,Argentina,1068,664.2857142857143,13.857142857142858
Argentina,Argentina,1069,681.5714285714286,13.142857142857142
Argentina,Argentina,1070,681.4285714285714,12.428571428571429
Argentina,Argentina,1071,694.4285714285714,11.857142857142858
Argentina,Argentina,1072,682.1428571428571,12.428571428571429
Argentina,Argentina,1073,683.8571428571429,12.714285714285714
Argentina,Argentina,1074,727.2857142857143,12.142857142857142
Argentina,Argentina,1075,762.1428571428571,11.857142857142858
Argentina,Argentina,1076,785.0,14.285714285714286
Argentina,Argentina,1077,802.5714285714286,16.0
Argentina,Argentina,1078,829.4285714285714,17.142857142857142
Argentina,Argentina,1079,849.0,17.857142857142858
Argentina,Argentina,1080,886.4285714285714,19.571428571428573
Argentina,Argentina,1081,920.2857142857143,21.142857142857142
Argentina,Argentina,1082,959.8571428571429,21.714285714285715
Argentina,Argentina,1083,1025.142857142857,22.428571428571427
Argentina,Argentina,1084,1103.857142857143,21.857142857142858
Argentina,Argentina,1085,1182.142857142857,23.857142857142858
Argentina,Argentina,1086,1254.7142857142858,24.142857142857142
Argentina,Argentina,1087,1309.2857142857142,23.0
Argentina,Argentina,1088,1342.5714285714287,23.0
Argentina,Argentina,1089,1366.4285714285713,25.428571428571427
Argentina,Argentina,1090,1448.142857142857,26.142857142857142
Argentina,Argentina,1091,1543.7142857142858,27.714285714285715
Argentina,Argentina,1092,1558.4285714285713,25.285714285714285
Argentina,Argentina,1093,1601.142857142857,25.428571428571427
Argentina,Argentina,1094,1735.142857142857,27.0
Argentina,Argentina,1095,1863.4285714285713,28.571428571428573
Argentina,Argentina,1096,2042.7142857142858,29.0
Argentina,Argentina,1097,2135.285714285714,28.857142857142858
Argentina,Argentina,1098,2253.285714285714,29.285714285714285
Armenia,Armenia,1099,,
Armenia,Armenia,1100,,
Armenia,Armenia,1101,,
Armenia,Armenia,1102,,
Armenia,Armenia,1103,,
Armenia,Armenia,1104,,
Armenia,Armenia,1105,0.0,0.0
Armenia,Armenia,1106,0.0,0.0
Armenia,Armenia,1107,0.0,0.0
Armenia,Armenia,1108,0.0,0.0
Armenia,Armenia,1109,0.0,0.0
Armenia,Armenia,1110,0.0,0.0
Armenia,Armenia,1111,0.0,0.0
Armenia,Armenia,1112,0.0,0.0
Armenia,Armenia,1113,0.0,0.0
Armenia,Armenia,1114,0.0,0.0
Armenia,Armenia,1115,0.0,0.0
Armenia,Armenia,1116,0.0,0.0
Armenia,Armenia,1117,0.0,0.0
Armenia,Armenia,1118,0.0,0.0
Armenia,Armenia,1119,0.0,0.0
Armenia,Armenia,1120,0.0,0.0
Armenia,Armenia,1121,0.0,0.0
Armenia,Armenia,1122,0.0,0.0
Armenia,Armenia,1123,0.0,0.0
Armenia,Armenia,1124,0.0,0.0
Armenia,Armenia,1125,0.0,0.0
Armenia,Armenia,1126,0.0,0.0
Armenia,Armenia,1127,0.0,0.0
Armenia,Armenia,1128,0.0,0.0
Armenia,Armenia,1129,0.0,0.0
Armenia,Armenia,1130,0.0,0.0
Armenia,Armenia,1131,0.0,0.0
Armenia,Armenia,1132,0.0,0.0
Armenia,Armenia,1133,0.0,0.0
Armenia,Armenia,1134,0.0,0.0
Armenia,Armenia,1135,0.0,0.0
Armenia,Armenia,1136,0.0,0.0
Armenia,Armenia,1137,0.0,0.0
Armenia,Armenia,1138,0.14285714285714285,0.0
Armenia,Armenia,1139,0.14285714285714285,0.0
Armenia,Armenia,1140,0.14285714285714285,0.0
Armenia,Armenia,1141,0.14285714285714285,0.0
Armenia,Armenia,1142,0.14285714285714285,0.0
Armenia,Armenia,1143,0.14285714285714285,0.0
Armenia,Armenia,1144,0.14285714285714285,0.0
Armenia,Armenia,1145,0.0,0.0
Armenia,Armenia,1146,0.0,0.0
Armenia,Armenia,1147,0.0,0.0
Armenia,Armenia,1148,0.0,0.0
Armenia,Armenia,1149,0.42857142857142855,0.0
Armenia,Armenia,1150,1.0,0.0
Armenia,Armenia,1151,2.4285714285714284,0.0
Armenia,Armenia,1152,3.5714285714285716,0.0
Armenia,Armenia,1153,7.285714285714286,0.0
Armenia,Armenia,1154,11.0,0.0
Armenia,Armenia,1155,11.857142857142858,0.0
Armenia,Armenia,1156,15.857142857142858,0.0
Armenia,Armenia,1157,18.285714285714285,0.0
Armenia,Armenia,1158,20.285714285714285,0.0
Armenia,Armenia,1159,24.0,0.0
Armenia,Armenia,1160,26.142857142857142,0.0
Armenia,Armenia,1161,24.428571428571427,0.0
Armenia,Armenia,1162,25.857142857142858,0.0
Armenia,Armenia,1163,25.0,0.14285714285714285
Armenia,Armenia,1164,27.571428571428573,0.14285714285714285
Armenia,Armenia,1165,35.285714285714285,0.14285714285714285
Armenia,Armenia,1166,32.857142857142854,0.42857142857142855
Armenia,Armenia,1167,35.285714285714285,0.42857142857142855
Armenia,Armenia,1168,40.42857142857143,0.42857142857142855
Armenia,Armenia,1169,43.714285714285715,0.5714285714285714
Armenia,Armenia,1170,53.285714285714285,0.8571428571428571
Armenia,Armenia,1171,58.142857142857146,0.8571428571428571
Armenia,Armenia,1172,51.857142857142854,0.8571428571428571
Armenia,Armenia,1173,56.857142857142854,0.5714285714285714
Armenia,Armenia,1174,50.142857142857146,0.7142857142857143
Armenia,Armenia,1175,45.857142857142854,0.7142857142857143
Armenia,Armenia,1176,44.285714285714285,0.7142857142857143
Armenia,Armenia,1177,36.857142857142854,0.42857142857142855
Armenia,Armenia,1178,28.714285714285715,0.7142857142857143
Armenia,Armenia,1179,28.142857142857142,0.8571428571428571
Armenia,Armenia,1180,27.285714285714285,0.8571428571428571
Armenia,Armenia,1181,29.428571428571427,0.8571428571428571
Armenia,Armenia,1182,30.571428571428573,1.1428571428571428
Armenia,Armenia,1183,32.857142857142854,1.1428571428571428
Armenia,Armenia,1184,34.0,1.1428571428571428
Armenia,Armenia,1185,37.714285714285715,1.0
Armenia,Armenia,1186,40.142857142857146,1.0
Armenia,Armenia,1187,39.714285714285715,1.0
Armenia,Armenia,1188,42.857142857142854,1.1428571428571428
Armenia,Armenia,1189,47.714285714285715,1.1428571428571428
Armenia,Armenia,1190,51.714285714285715,1.0
Armenia,Armenia,1191,52.0,0.8571428571428571
Armenia,Armenia,1192,56.42857142857143,1.1428571428571428
Armenia,Armenia,1193,61.285714285714285,1.1428571428571428
Armenia,Armenia,1194,65.0,1.1428571428571428
Armenia,Armenia,1195,67.0,1.0
Armenia,Armenia,1196,66.57142857142857,0.8571428571428571
Armenia,Armenia,1197,65.57142857142857,0.8571428571428571
Armenia,Armenia,1198,77.57142857142857,1.1428571428571428
Armenia,Armenia,1199,78.85714285714286,0.8571428571428571
Armenia,Armenia,1200,85.14285714285714,0.7142857142857143
Armenia,Armenia,1201,91.42857142857143,1.0
Armenia,Armenia,1202,99.85714285714286,1.4285714285714286
Armenia,Armenia,1203,107.42857142857143,1.4285714285714286
Armenia,Armenia,1204,121.42857142857143,1.4285714285714286
Armenia,Armenia,1205,116.85714285714286,1.4285714285714286
Armenia,Armenia,1206,125.85714285714286,1.4285714285714286
Armenia,Armenia,1207,128.85714285714286,1.5714285714285714
Armenia,Armenia,1208,132.42857142857142,1.4285714285714286
Armenia,Armenia,1209,126.42857142857143,1.0
Armenia,Armenia,1210,131.28571428571428,1.0
Armenia,Armenia,1211,133.71428571428572,1.1428571428571428
Armenia,Armenia,1212,139.42857142857142,1.0
Armenia,Armenia,1213,145.0,1.2857142857142858
Armenia,Armenia,1214,158.28571428571428,1.5714285714285714
Armenia,Armenia,1215,165.57142857142858,2.142857142857143
Armenia,Armenia,1216,204.42857142857142,2.142857142857143
Armenia,Armenia,1217,214.71428571428572,2.4285714285714284
Armenia,Armenia,1218,221.85714285714286,2.7142857142857144
Armenia,Armenia,1219,249.42857142857142,3.0
Armenia,Armenia,1220,269.14285714285717,3.142857142857143
Armenia,Armenia,1221,288.42857142857144,3.142857142857143
Armenia,Armenia,1222,312.7142857142857,3.0
Armenia,Armenia,1223,327.14285714285717,3.7142857142857144
Armenia,Armenia,1224,337.2857142857143,3.857142857142857
Armenia,Armenia,1225,357.57142857142856,4.428571428571429
Armenia,Armenia,1226,372.85714285714283,6.142857142857143
Armenia,Armenia,1227,392.57142857142856,6.571428571428571
Armenia,Armenia,1228,375.0,7.142857142857143
Armenia,Armenia,1229,374.42857142857144,7.142857142857143
Armenia,Armenia,1230,339.85714285714283,7.428571428571429
Armenia,Armenia,1231,372.42857142857144,9.571428571428571
Armenia,Armenia,1232,392.85714285714283,10.285714285714286
Armenia,Armenia,1233,429.2857142857143,9.0
Armenia,Armenia,1234,448.7142857142857,9.0
Armenia,Armenia,1235,491.0,9.0
Armenia,Armenia,1236,549.7142857142857,9.857142857142858
Armenia,Armenia,1237,547.5714285714286,10.285714285714286
Armenia,Armenia,1238,523.7142857142857,8.428571428571429
Armenia,Armenia,1239,511.2857142857143,8.142857142857142
Armenia,Armenia,1240,492.57142857142856,9.857142857142858
Armenia,Armenia,1241,494.85714285714283,10.714285714285714
Armenia,Armenia,1242,520.0,10.571428571428571
Armenia,Armenia,1243,505.2857142857143,9.857142857142858
Armenia,Armenia,1244,534.1428571428571,10.571428571428571
Armenia,Armenia,1245,544.8571428571429,10.857142857142858
Armenia,Armenia,1246,561.4285714285714,10.714285714285714
Armenia,Armenia,1247,575.5714285714286,9.142857142857142
Armenia,Armenia,1248,553.7142857142857,8.714285714285714
Armenia,Armenia,1249,529.1428571428571,9.714285714285714
Armenia,Armenia,1250,514.4285714285714,11.571428571428571
Armenia,Armenia,1251,503.42857142857144,10.714285714285714
Armenia,Armenia,1252,502.42857142857144,11.285714285714286
Armenia,Armenia,1253,526.2857142857143,12.0
Armenia,Armenia,1254,541.4285714285714,12.571428571428571
Armenia,Armenia,1255,584.2857142857143,13.0
Australia,Australian Capital Territory,1256,,
Australia,Australian Capital Territory,1257,,
Australia,Australian Capital Territory,1258,,
Australia,Australian Capital Territory,1259,,
Australia,Australian Capital Territory,1260,,
Australia,Australian Capital Territory,1261,,
Australia,Australian Capital Territory,1262,0.0,0.0
Australia,Australian Capital Territory,1263,0.0,0.0
Australia,Australian Capital Territory,1264,0.0,0.0
Australia,Australian Capital Territory,1265,0.0,0.0
Australia,Australian Capital Territory,1266,0.0,0.0
Australia,Australian Capital Territory,1267,0.0,0.0
Australia,Australian Capital Territory,1268,0.0,0.0
Australia,Australian Capital Territory,1269,0.0,0.0
Australia,Australian Capital Territory,1270,0.0,0.0
Australia,Australian Capital Territory,1271,0.0,0.0
Australia,Australian Capital Territory,1272,0.0,0.0
Australia,Australian Capital Territory,1273,0.0,0.0
Australia,Australian Capital Territory,1274,0.0,0.0
Australia,Australian Capital Territory,1275,0.0,0.0
Australia,Australian Capital Territory,1276,0.0,0.0
Australia,Australian Capital Territory,1277,0.0,0.0
Australia,Australian Capital Territory,1278,0.0,0.0
Australia,Australian Capital Territory,1279,0.0,0.0
Australia,Australian Capital Territory,1280,0.0,0.0
Australia,Australian Capital Territory,1281,0.0,0.0
Australia,Australian Capital Territory,1282,0.0,0.0
Australia,Australian Capital Territory,1283,0.0,0.0
Australia,Australian Capital Territory,1284,0.0,0.0
Australia,Australian Capital Territory,1285,0.0,0.0
Australia,Australian Capital Territory,1286,0.0,0.0
Australia,Australian Capital Territory,1287,0.0,0.0
Australia,Australian Capital Territory,1288,0.0,0.0
Australia,Australian Capital Territory,1289,0.0,0.0
Australia,Australian Capital Territory,1290,0.0,0.0
Australia,Australian Capital Territory,1291,0.0,0.0
Australia,Australian Capital Territory,1292,0.0,0.0
Australia,Australian Capital Territory,1293,0.0,0.0
Australia,Australian Capital Territory,1294,0.0,0.0
Australia,Australian Capital Territory,1295,0.0,0.0
Australia,Australian Capital Territory,1296,0.0,0.0
Australia,Australian Capital Territory,1297,0.0,0.0
Australia,Australian Capital Territory,1298,0.0,0.0
Australia,Australian Capital Territory,1299,0.0,0.0
Australia,Australian Capital Territory,1300,0.0,0.0
Australia,Australian Capital Territory,1301,0.0,0.0
Australia,Australian Capital Territory,1302,0.0,0.0
Australia,Australian Capital Territory,1303,0.0,0.0
Australia,Australian Capital Territory,1304,0.0,0.0
Australia,Australian Capital Territory,1305,0.0,0.0
Australia,Australian Capital Territory,1306,0.0,0.0
Australia,Australian Capital Territory,1307,0.14285714285714285,0.0
Australia,Australian Capital Territory,1308,0.14285714285714285,0.0
Australia,Australian Capital Territory,1309,0.14285714285714285,0.0
Australia,Australian Capital Territory,1310,0.2857142857142857,0.0
Australia,Australian Capital Territory,1311,0.2857142857142857,0.0
Australia,Australian Capital Territory,1312,0.42857142857142855,0.0
Australia,Australian Capital Territory,1313,0.5714285714285714,0.0
Australia,Australian Capital Territory,1314,0.7142857142857143,0.0
Australia,Australian Capital Territory,1315,1.1428571428571428,0.0
Australia,Australian Capital Territory,1316,2.5714285714285716,0.0
Australia,Australian Capital Territory,1317,4.285714285714286,0.0
Australia,Australian Capital Territory,1318,5.285714285714286,0.0
Australia,Australian Capital Territory,1319,5.142857142857143,0.0
Australia,Australian Capital Territory,1320,7.0,0.0
Australia,Australian Capital Territory,1321,8.0,0.0
Australia,Australian Capital Territory,1322,8.857142857142858,0.0
Australia,Australian Capital Territory,1323,8.285714285714286,0.0
Australia,Australian Capital Territory,1324,6.571428571428571,0.14285714285714285
Australia,Australian Capital Territory,1325,5.857142857142857,0.14285714285714285
Australia,Australian Capital Territory,1326,6.428571428571429,0.14285714285714285
Australia,Australian Capital Territory,1327,4.857142857142857,0.14285714285714285
Australia,Australian Capital Territory,1328,4.142857142857143,0.14285714285714285
Australia,Australian Capital Territory,1329,3.142857142857143,0.2857142857142857
Australia,Australian Capital Territory,1330,2.7142857142857144,0.2857142857142857
Australia,Australian Capital Territory,1331,2.5714285714285716,0.14285714285714285
Australia,Australian Capital Territory,1332,2.2857142857142856,0.14285714285714285
Australia,Australian Capital Territory,1333,2.142857142857143,0.14285714285714285
Australia,Australian Capital Territory,1334,1.8571428571428572,0.14285714285714285
Australia,Australian Capital Territory,1335,1.7142857142857142,0.14285714285714285
Australia,Australian Capital Territory,1336,1.4285714285714286,0.0
Australia,Australian Capital Territory,1337,1.0,0.0
Australia,Australian Capital Territory,1338,0.8571428571428571,0.0
Australia,Australian Capital Territory,1339,1.0,0.0
Australia,Australian Capital Territory,1340,0.5714285714285714,0.14285714285714285
Australia,Australian Capital Territory,1341,0.42857142857142855,0.14285714285714285
Australia,Australian Capital Territory,1342,0.0,0.14285714285714285
Australia,Australian Capital Territory,1343,0.0,0.14285714285714285
Australia,Australian Capital Territory,1344,0.0,0.14285714285714285
Australia,Australian Capital Territory,1345,0.2857142857142857,0.14285714285714285
Australia,Australian Capital Territory,1346,0.14285714285714285,0.14285714285714285
Australia,Australian Capital Territory,1347,0.14285714285714285,0.0
Australia,Australian Capital Territory,1348,0.14285714285714285,0.0
Australia,Australian Capital Territory,1349,0.2857142857142857,0.0
Australia,Australian Capital Territory,1350,0.42857142857142855,0.0
Australia,Australian Capital Territory,1351,0.42857142857142855,0.0
Australia,Australian Capital Territory,1352,0.2857142857142857,0.0
Australia,Australian Capital Territory,1353,0.2857142857142857,0.0
Australia,Australian Capital Territory,1354,0.2857142857142857,0.0
Australia,Australian Capital Territory,1355,0.2857142857142857,0.0
Australia,Australian Capital Territory,1356,0.14285714285714285,0.0
Australia,Australian Capital Territory,1357,0.0,0.0
Australia,Australian Capital Territory,1358,0.0,0.0
Australia,Australian Capital Territory,1359,0.14285714285714285,0.0
Australia,Australian Capital Territory,1360,0.14285714285714285,0.0
Australia,Australian Capital Territory,1361,0.14285714285714285,0.0
Australia,Australian Capital Territory,1362,0.14285714285714285,0.0
Australia,Australian Capital Territory,1363,0.14285714285714285,0.0
Australia,Australian Capital Territory,1364,0.14285714285714285,0.0
Australia,Australian Capital Territory,1365,0.14285714285714285,0.0
Australia,Australian Capital Territory,1366,0.0,0.0
Australia,Australian Capital Territory,1367,0.0,0.0
Australia,Australian Capital Territory,1368,0.0,0.0
Australia,Australian Capital Territory,1369,0.0,0.0
Australia,Australian Capital Territory,1370,0.0,0.0
Australia,Australian Capital Territory,1371,0.0,0.0
Australia,Australian Capital Territory,1372,0.0,0.0
Australia,Australian Capital Territory,1373,0.0,0.0
Australia,Australian Capital Territory,1374,0.0,0.0
Australia,Australian Capital Territory,1375,0.0,0.0
Australia,Australian Capital Territory,1376,0.0,0.0
Australia,Australian Capital Territory,1377,0.0,0.0
Australia,Australian Capital Territory,1378,0.0,0.0
Australia,Australian Capital Territory,1379,0.0,0.0
Australia,Australian Capital Territory,1380,0.0,0.0
Australia,Australian Capital Territory,1381,0.0,0.0
Australia,Australian Capital Territory,1382,0.0,0.0
Australia,Australian Capital Territory,1383,0.0,0.0
Australia,Australian Capital Territory,1384,0.0,0.0
Australia,Australian Capital Territory,1385,0.0,0.0
Australia,Australian Capital Territory,1386,0.0,0.0
Australia,Australian Capital Territory,1387,0.0,0.0
Australia,Australian Capital Territory,1388,0.0,0.0
Australia,Australian Capital Territory,1389,0.0,0.0
Australia,Australian Capital Territory,1390,0.0,0.0
Australia,Australian Capital Territory,1391,0.0,0.0
Australia,Australian Capital Territory,1392,0.14285714285714285,0.0
Australia,Australian Capital Territory,1393,0.14285714285714285,0.0
Australia,Australian Capital Territory,1394,0.14285714285714285,0.0
Australia,Australian Capital Territory,1395,0.14285714285714285,0.0
Australia,Australian Capital Territory,1396,0.14285714285714285,0.0
Australia,Australian Capital Territory,1397,0.14285714285714285,0.0
Australia,Australian Capital Territory,1398,0.14285714285714285,0.0
Australia,Australian Capital Territory,1399,0.0,0.0
Australia,Australian Capital Territory,1400,0.0,0.0
Australia,Australian Capital Territory,1401,0.0,0.0
Australia,Australian Capital Territory,1402,0.0,0.0
Australia,Australian Capital Territory,1403,0.0,0.0
Australia,Australian Capital Territory,1404,0.0,0.0
Australia,Australian Capital Territory,1405,0.0,0.0
Australia,Australian Capital Territory,1406,0.0,0.0
Australia,Australian Capital Territory,1407,0.0,0.0
Australia,Australian Capital Territory,1408,0.0,0.0
Australia,Australian Capital Territory,1409,0.0,0.0
Australia,Australian Capital Territory,1410,0.0,0.0
Australia,Australian Capital Territory,1411,0.0,0.0
Australia,Australian Capital Territory,1412,0.0,0.0
Australia,New South Wales,1413,,
Australia,New South Wales,1414,,
Australia,New South Wales,1415,,
Australia,New South Wales,1416,,
Australia,New South Wales,1417,,
Australia,New South Wales,1418,,
Australia,New South Wales,1419,0.5714285714285714,0.0
Australia,New South Wales,1420,0.5714285714285714,0.0
Australia,New South Wales,1421,0.5714285714285714,0.0
Australia,New South Wales,1422,0.5714285714285714,0.0
Australia,New South Wales,1423,0.5714285714285714,0.0
Australia,New South Wales,1424,0.14285714285714285,0.0
Australia,New South Wales,1425,0.0,0.0
Australia,New South Wales,1426,0.0,0.0
Australia,New South Wales,1427,0.0,0.0
Australia,New South Wales,1428,0.0,0.0
Australia,New South Wales,1429,0.0,0.0
Australia,New South Wales,1430,0.0,0.0
Australia,New South Wales,1431,0.0,0.0
Australia,New South Wales,1432,0.0,0.0
Australia,New South Wales,1433,0.0,0.0
Australia,New South Wales,1434,0.0,0.0
Australia,New South Wales,1435,0.0,0.0
Australia,New South Wales,1436,0.0,0.0
Australia,New South Wales,1437,0.0,0.0
Australia,New South Wales,1438,0.0,0.0
Australia,New South Wales,1439,0.0,0.0
Australia,New South Wales,1440,0.0,0.0
Australia,New South Wales,1441,0.0,0.0
Australia,New South Wales,1442,0.0,0.0
Australia,New South Wales,1443,0.0,0.0
Australia,New South Wales,1444,0.0,0.0
Australia,New South Wales,1445,0.0,0.0
Australia,New South Wales,1446,0.0,0.0
Australia,New South Wales,1447,0.0,0.0
Australia,New South Wales,1448,0.0,0.0
Australia,New South Wales,1449,0.0,0.0
Australia,New South Wales,1450,0.0,0.0
Australia,New South Wales,1451,0.0,0.0
Australia,New South Wales,1452,0.2857142857142857,0.0
Australia,New South Wales,1453,0.2857142857142857,0.0
Australia,New South Wales,1454,1.2857142857142858,0.0
Australia,New South Wales,1455,2.5714285714285716,0.14285714285714285
Australia,New South Wales,1456,2.5714285714285716,0.14285714285714285
Australia,New South Wales,1457,3.142857142857143,0.14285714285714285
Australia,New South Wales,1458,3.4285714285714284,0.14285714285714285
Australia,New South Wales,1459,4.571428571428571,0.2857142857142857
Australia,New South Wales,1460,6.0,0.2857142857142857
Australia,New South Wales,1461,6.0,0.2857142857142857
Australia,New South Wales,1462,6.142857142857143,0.14285714285714285
Australia,New South Wales,1463,6.142857142857143,0.14285714285714285
Australia,New South Wales,1464,9.428571428571429,0.14285714285714285
Australia,New South Wales,1465,12.0,0.14285714285714285
Australia,New South Wales,1466,13.714285714285714,0.0
Australia,New South Wales,1467,17.571428571428573,0.0
Australia,New South Wales,1468,22.142857142857142,0.2857142857142857
Australia,New South Wales,1469,28.857142857142858,0.42857142857142855
Australia,New South Wales,1470,34.57142857142857,0.42857142857142855
Australia,New South Wales,1471,37.285714285714285,0.5714285714285714
Australia,New South Wales,1472,46.285714285714285,0.5714285714285714
Australia,New South Wales,1473,76.42857142857143,0.5714285714285714
Australia,New South Wales,1474,71.14285714285714,0.5714285714285714
Australia,New South Wales,1475,86.85714285714286,0.42857142857142855
Australia,New South Wales,1476,108.85714285714286,0.2857142857142857
Australia,New South Wales,1477,130.28571428571428,0.2857142857142857
Australia,New South Wales,1478,150.28571428571428,0.14285714285714285
Australia,New South Wales,1479,168.71428571428572,0.2857142857142857
Australia,New South Wales,1480,160.28571428571428,0.2857142857142857
Australia,New South Wales,1481,194.71428571428572,0.2857142857142857
Australia,New South Wales,1482,173.42857142857142,0.14285714285714285
Australia,New South Wales,1483,164.71428571428572,0.2857142857142857
Australia,New South Wales,1484,154.14285714285714,0.42857142857142855
Australia,New South Wales,1485,140.57142857142858,0.7142857142857143
Australia,New South Wales,1486,125.14285714285714,0.5714285714285714
Australia,New South Wales,1487,112.71428571428571,1.1428571428571428
Australia,New South Wales,1488,86.42857142857143,1.4285714285714286
Australia,New South Wales,1489,93.42857142857143,1.8571428571428572
Australia,New South Wales,1490,78.85714285714286,1.7142857142857142
Australia,New South Wales,1491,67.85714285714286,1.5714285714285714
Australia,New South Wales,1492,61.857142857142854,1.4285714285714286
Australia,New South Wales,1493,52.0,1.5714285714285714
Australia,New South Wales,1494,39.57142857142857,1.1428571428571428
Australia,New South Wales,1495,32.285714285714285,1.0
Australia,New South Wales,1496,26.285714285714285,0.5714285714285714
